2002,0.491525424
2003,0.676923077
2004,0.509090909
2005,0.361702128
2006,0.634408602
2007,0.403508772
2008,0.372881356
2009,0.658312256
2010,0.235667327
2011,0.314857583
2012,0.176847725
2013,0.442495945
2014,0.156163564
2015,0.293338167
2016,0.438178128
2017,0.466314071
